State Name,District Name,Block Name,Centre Name,Address,Centre Type
Haryana,FATEHABAD,TOHANA,GVD Lalauda,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Mangheri,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVH Nangla,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,TOHANA,GVD Nangli,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Nanheri,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVH Pirthla,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,TOHANA,GVD Rasulpur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Ratta Khera,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVH Samain,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,TOHANA,GVD Rupanwali,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Shakarpura,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Dher,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Haidarwala,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Indachhoi,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Kanhri,,Govt Veterinary Dispensary
Haryana,FATEHABAD,TOHANA,GVD Mamupur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVD Dullat,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVH Gorakhpur,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHUNA,GVH Jandli Khurd,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHUNA,GVD Nadhauri,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVH Nehla,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHUNA,GVD Tibbi,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVH Bhuna,,Govt Veterinary Hospital
Haryana,FATEHABAD,BHUNA,GVH Lehrian,,Govt Veterinary Hospital
Haryana,FATEHABAD,BHUNA,GVD Baijalpur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVD Chandrawal,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVD Chaubara,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVD Dhaulu,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHUNA,GVD Digoi,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,Bhatu Kalan,,
Haryana,FATEHABAD,BHATTU KALAN,GVH Chuli Kalan,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVH Thuian,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,Bhattu Kalan Block,,
Haryana,FATEHABAD,BHATTU KALAN,GVD Banmandori,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVH Bodiwali,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVH Dayor,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVD Dhabi Kalan,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVD Dhand,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVD Jandwala,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVH Khabra Kalan,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVD Kirdhan,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVH Kukranwali,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVH Mehuwala,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVD Pilli Mandori,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVD Ramsra,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVD Sarwarpur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,BHATTU KALAN,GVH Shekhupur Darauli,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,BHATTU KALAN,GVH Banawali,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVD Dhangar,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Gillian Khera,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Goshala Fatehabad,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Bhattu Khurd,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Chindhar,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVH Khumber,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Noorki Ali,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Dariapur,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVH Hijrawan Kalan,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVD Jhalnia,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVH Kajal Heri,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVH Khajuri Jati,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVH Kharati Khera,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVH Majra,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVH Manawali,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,FATEHABAD,GVD Razabad,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVD Dharsul,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVD Meond Kalan,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVD Chandpura,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVH Jakhal,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,JAKHAL,GVD Sadhanwas,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVD Sidhani,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,GVD Talwara,,Govt Veterinary Dispensary
Haryana,FATEHABAD,JAKHAL,Jakhal,,
Haryana,FATEHABAD,FATEHABAD,GVD Hijarawan Khurd,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Karnoli,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Kumharia,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVD Mohammadpur Rohi,,Govt Veterinary Dispensary
Haryana,FATEHABAD,FATEHABAD,GVH Ayalki,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Badopal,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Bangaon,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Behbalpur,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Bhodia Khera,"Near Bus Stand, Bhodia Khera",Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Bhuthan Kalan,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVH Bighar,,Govt Veterinary Hospital
Haryana,FATEHABAD,FATEHABAD,GVD Bhirdana,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Bhundarwas,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Ganda,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Haroli,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Kamana,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Khai,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Ladhuwas,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVH Lali,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,RATIA,GVD Mehmra,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Mohammadpur Sotar,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Bara,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Hasnga,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Tamaspura,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Sukhmanpur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Rattan Garh,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Ratta Khera,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Lalwas,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVH Nagpur,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,RATIA,GVH Ahrwan,,District Vererinary Polyclinic Nandurbar
Haryana,FATEHABAD,RATIA,GVD Babanpur,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVD Baliyala,,Govt Veterinary Dispensary
Haryana,FATEHABAD,RATIA,GVH Ratia,,Govt Veterinary Hospital
Haryana,GURGAON,SOHNA,GVD Sarmathla,GVD Sarmathla,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVH Badshahpur,GVH Badshahpur,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,SOHNA,GVD Palra,GVD Palra,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVD Tikli,GVD Tikli,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVD Behlpa,GVD Behlpa,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVH Bhondsi,GVH Bhondsi,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,SOHNA,GVD Garhi Bazidpur,GVD Garhi Bazidpur,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVD Ghangola,GVD Ghangola,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVH Kadarpur,GVH Kadarpur,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,SOHNA,GVD Kherli Karnki,GVD Kherli Karnki,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVD Mandawar,GVD Mandawar,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,Sohana,,
Haryana,GURGAON,SOHNA,GVH Abheypur,GVH Abheypur,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVD Alipur,GVD Alipur,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVH Badshahpur Tether,GVH Badshahpur Tether,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,SOHNA,GVD Hajipur,,Govt Veterinary Dispensary
Haryana,GURGAON,SOHNA,GVH Sohna,,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,PATAUDI,GVD Jasat,GVD Jasat,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Khor,GVD Khor,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Lokri,GVD Lokri,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Mangwaki,GVD Mangwaki,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVH PATAUDI,GVH PATAUDI,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,PATAUDI,Patodi,,
Haryana,GURGAON,PATAUDI,GVD JANOLA,GVD Janola,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVH Bhorakalan,GVD Bhorakalan,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,PATAUDI,GVD Jatoli,GVD Jatoli,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Milkpur,GVD Milkpur,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Nanukalan,GVD Nanukalan,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Mojabad,GVD Mojabad,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Rathiwas,GVD Rathiwas,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Pathreri,GVD Pathreri,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Jamalpur,GVD Jamalpur,Govt Veterinary Dispensary
Haryana,GURGAON,PATAUDI,GVD Nanukhurd,GVD Nanukhurd,Govt Veterinary Dispensary
Haryana,GURGAON,FARRUKH NAGAR,Farrukhnagar,,
Haryana,GURGAON,FARRUKH NAGAR,GVD Jatola,GVD Jatola,Govt Veterinary Dispensary
Haryana,GURGAON,FARRUKH NAGAR,GVD Khandevila,,Govt Veterinary Dispensary
Haryana,GURGAON,FARRUKH NAGAR,GVH Mushedpur,GVH Mushedpur,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,GURGAON,Bhondsi (Gurgaon),,
Haryana,GURGAON,FARRUKH NAGAR,GVD Patli,Village Patli,Govt Veterinary Dispensary
Haryana,GURGAON,FARRUKH NAGAR,GVD Siwari,GVD Siwari,Govt Veterinary Dispensary
Haryana,GURGAON,FARRUKH NAGAR,GVH Farrukh Nagar,,District Vererinary Polyclinic Nandurbar
Haryana,GURGAON,FARRUKH NAGAR,GVD Shekhpur Majri,GVD Shekhpur Majri,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVGD-SARANGPUR,SARANGPUR,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVD-DURJANPUR,DURJANPUR,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVD-JAGAN,JAGAN,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVD-SANDOL,SANDOL,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVD- SHAMSUKH,GVD-SHAMSUKH,Govt Veterinary Dispensary
Haryana,HISAR,BARWALA,GVH KHARAK PUNIA,VILLAGE KHARAK PUNIA,
Haryana,HISAR,BARWALA,GVH BAHBALPUR,VILLAGE BAHBALPUR,
Haryana,HISAR,BARWALA,GVH HASANGARH,VILLAGE HASANGARH,
Haryana,HISAR,BARWALA,GVH KHEDAR,VILLAGE KHEDAR,
Haryana,HISAR,BARWALA,GVH MATLODA,VILAGE MATLODA,
Haryana,HISAR,BARWALA,GVH SULKHANI,VILLAGE SULKHANI,
Haryana,HISAR,BARWALA,Barwala(Hisar),,
Haryana,HISAR,BARWALA,Bas,,
Haryana,HISAR,UKLANA,GVD KIRORI,GVD KIRORI,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVH UKLANA,VPO UKLANA,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,UKLANA,GVD KANDOOL,GVD KANDOOL,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD NAYAGAON,GVD NAYAGAON,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,TELANWALI,TELANWALI,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,SANJAY NAGAR,SANJAY NAGAR,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,Hisar-2,,
Haryana,HISAR,HISAR-II,SISWALA,SISWALA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,PANIHAR CHAK,PANIHAR CHAK,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-II,RAWALWAS KALAN,RAWALWAS KALAN,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,RAWALWAS KHURD,RAWALWAS KHURD,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,SARSANA,SARSANA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,SUNDAWAS,SUNDAWAS,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,MUKLAN,MUKLAN,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-I,G.V.H. DHANSU,DHANSU,
Haryana,HISAR,HISAR-I,G.V.H.LADWA,LADWA,
Haryana,HISAR,HISAR-I,G.V.H.SAHARWA,SAHARWA,
Haryana,HISAR,HISAR-I,Hisar-1,,
Haryana,HISAR,HISAR-I,GVH BADON RANGRAN,VILLAGE BADON RANGRAN,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-I,GVH NALWA,V P O- NALWA,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-II,DISTRICT DISEASE DIAGNOSTIC LAB HISAR,JAHAJPUL HISAR,
Haryana,HISAR,HISAR-II,GANGWA,GANGWA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,PATEL NAGAR(HISAR),PATEL NAGAR(HISAR),Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,BASARA,BASARA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,BALSMAND,BALSMAND,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-II,BANDAHERI,BANDAHERI,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,BHERIAN,BHERIAN,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,BHIWANI RUHILA,BHIWANI RUHILA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,BURAK,BURAK,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,CHAUDHRIWAS,CHAUDHRIWAS,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-II,DHIRANWAS,DHIRANWAS,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,DOBHI,DOBHI,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,HISAR-II,GAWAR,GAWAR,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,GORCHHI,GORCHHI,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,KHARIA,KHARIA,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,KIRTAN,KIRTAN,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,LUDAS,LUDAS,Govt Veterinary Dispensary
Haryana,HISAR,HISAR-II,DDDL HISAR,HISAR,
Haryana,HISAR,HANSI-I,Hansi,,
Haryana,HISAR,HANSI-I,GVH BHATLA,VILLAGE BHATLA,
Haryana,HISAR,HANSI-I,GVH CHANNOT,VILLAGE CHANNOT,
Haryana,HISAR,HANSI-I,GVH DATA GAUSHALA,VILLAGE DATA,
Haryana,HISAR,HANSI-I,GVH DHANA KALAN,VILLAGE DHANA KALAN,
Haryana,HISAR,HANSI-I,GVH GHIRAI,VILLAGE GHIRAI,
Haryana,HISAR,HANSI-I,GVH HANSI,HANSI,
Haryana,HISAR,HANSI-I,GVH JAMAWARI,VILLAGE JAMAWARI,
Haryana,HISAR,HANSI-I,GVH KHERI GANGAN,VILLAGE KHERI GANGAN,
Haryana,HISAR,HANSI-I,GVH SHEIKHUPURA,VILLAGE SHEIKHUPURA,
Haryana,HISAR,HANSI-I,GVH SINGHWA RAGHO,VILLAGE SINGHWA RAGHO,
Haryana,HISAR,HANSI-I,GVH SISAI,VILLAGE SISAI,
Haryana,HISAR,HANSI-I,GVH UMRA,VILLAGE UMRA,
Haryana,HISAR,HANSI-II,GVH BASS,VILLAGE BASS,
Haryana,HISAR,HANSI-II,GVH BADCHHAPAR,VILLAGE BADCHHAPAR,
Haryana,HISAR,HANSI-II,GVH THURANA,VILLAGE THURANA,
Haryana,HISAR,HANSI-II,GVD KHANDA KHERI,VILLAGE KHANDA KHERI,Govt Veterinary Dispensary
Haryana,HISAR,NARNAUND,GVH MADHA,VILLAGE MANDHA,
Haryana,HISAR,NARNAUND,GVH BUDANA,VILLAGE BUDANA,
Haryana,HISAR,NARNAUND,GVH KAPRO,VILLAGE KAPRO,
Haryana,HISAR,NARNAUND,GVD LUHARI RAGHO,VILLAGE LUHARI RAGHO,
Haryana,HISAR,NARNAUND,GVH MIRCHPUR,VILLAGE MIRCHPUR,
Haryana,HISAR,NARNAUND,GVH NARNAUND,,
Haryana,HISAR,NARNAUND,GVH PETWAR,VILLAGE PETWAR,
Haryana,HISAR,NARNAUND,GVH RAKHI SHAHAPUR,VILLAGE RAKHI SHAHPUR,
Haryana,HISAR,NARNAUND,Narnaund,,
Haryana,HISAR,AGROHA,GVD-SIWANI BOLAN,DURJANPUR,Govt Veterinary Dispensary
Haryana,HISAR,AGROHA,GVD- NANGTHALA,GVD-NANG THALA,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,Uklana,,
Haryana,HISAR,UKLANA,GVH PABRA,GVH PABRA,District Vererinary Polyclinic Nandurbar
Haryana,HISAR,UKLANA,GVD KINALA,GVD KINALA,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD BALAK,GVH BALAK,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD CHAMARKHERA,,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD BHAINI BADSHAHPUR,GVD BHAINI BADSHAHPUR,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD KANOH,GVD KANOH,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD FARIDPUR,GVD FARIDPUR,Govt Veterinary Dispensary
Haryana,HISAR,UKLANA,GVD KHAIRI,GVD KHAIRI,Govt Veterinary Dispensary
Haryana,JHAJJAR,SALHAWAS,Sahlawas,,
Haryana,JHAJJAR,SALHAWAS,Salhawas,,
Haryana,JHAJJAR,MATANNAIL,Bindawas,,District Vererinary Polyclinic Nandurbar
Haryana,JHAJJAR,JHAJJAR,Bahadurgarh,,
Haryana,JHAJJAR,JHAJJAR,Jhajjar,,
Haryana,JHAJJAR,JHAJJAR,GVH Dadri Toe,GVH Dadri Toe,District Vererinary Polyclinic Nandurbar
Haryana,JHAJJAR,BERI,Beri,,
Haryana,JIND,ALEWA,Alewa,,
Haryana,JIND,ALEWA,GVH Alewa,"GVH Alewa, Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,ALEWA,GVD Bighana,"GVD Bighana, Alewa Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Chuharpur,"GVD Chuharpur, Alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Dahola,"GVD Dahola, Alewa Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Hasanpur,"GVD Hasanpur, Alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Kuchrana,"GVD Kuchrana, Alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Kheribulla,"GVD Kheribulla, Alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVH Naguran,"GVH Naguran, Alewa, Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,ALEWA,GVH Pega,"GVH Pega, alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Shamdo,"GVD Shamdo, Alewa, DIstt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Thua,"GVD Thua, Alewa, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JIND,Jind,,
Haryana,JIND,JIND,G.V.D Assan,"G.V.D Assan, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.D Jhanj kalan,"G.V.D Jhanj kalan, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.D Khokhri,"G.V.D Khokhri, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.D Lohchab,"G.V.D Lohchab, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.H Manohar Pur,"G.V.H Manohar Pur, Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JIND,G.V.D Nidana,"G.V.D Nidana, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.H Pindara,"G.V.H Pindara, Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,GVH Shamlo Kalan,"GVH Shamlo Kalan, Julana Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,GVH Julana,GVH Julana,District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,Julana,,
Haryana,JIND,ALEWA,GVD Katwal,"GVD Katwal, Alewa Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,ALEWA,GVD Durana,"GVD Durana, Alewa Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,SAFIDON,G.V.D. Dharmgarh,"G.V.D. Dharmgarh, Safidon. Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVD Kalawati,"GVD Kalawati, Pillukhera, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVH Kalwa,"GVH Kalwa, Pillukhera, Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,PILLUKHERA,GVD Kharak Gadian,GVD Kharak Gadian,Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVD Bhag Khera,"GVD Bhag Khera, Pillukhera, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVD Bhambhewa,"GVD Bhambhewa, Pillukhera, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVD Bhartana,"GVD Bhartana, Pillukhera Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,PILLUKHERA,GVH Gangoli,"GVH Gangoli, Pillukhera, Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,PILLUKHERA,GVH Hadwa,"GVH Hadwa, Pillukhera, Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,PILLUKHERA,GVD Jamini,"GVD Jamini, Pillukhera, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JIND,G.V.D Radhana,"G.V.D Radhana, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.D Rajpura,"G.V.D Rajpura, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.H Ramrai,"G.V.H Ramrai, Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JIND,G.V.D Sangat Pura,"G.V.D Sangat pura, Jind",Key Village Unit
Haryana,JIND,JIND,G.V.H Shahpur,"G.V.h Shahpur, Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JIND,GVH Jind,"GVH Jind, Haryana",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,GVD AkalGarh,,Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Anoopgarh,"GVD Anoopgarh, Julana Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Brahmnwas,GVD Brahmanwas,Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVH Barar Khera,"GVH Barar Khera, Julana Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,GVD Budha Khera,"GVD Budha Khera, Julana Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Buradehar,"GVD Breadehar, Julana, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Buwana,"GVD Buwana , Julana Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Dorar,GVD Dorar,Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVH Gatoli,"GVH Gatoli, Julana Distt Jind",District Vererinary Polyclinic Nandurbar
Haryana,JIND,JULANA,GVD Gharwali Khera,"GVD Gharwali Khera, Julana, Distt Jind",Govt Veterinary Dispensary
Haryana,JIND,JULANA,GVD Gosain Khera,"GVD Gosain Khera, Julana Distt Jind",Govt Veterinary Dispensary
